timestamp,open,high,low,close,volume
2025-11-13 03:00:00+00:00,102000.0,102511.8,100862.5,102080.1,6136.5105
2025-11-13 04:00:00+00:00,102080.1,102367.6,101620.0,102074.5,3084.2798
2025-11-13 05:00:00+00:00,102074.3,103367.7,101726.5,103099.7,4916.8333
2025-11-13 06:00:00+00:00,103099.6,103638.0,102872.0,103547.0,4286.7957
2025-11-13 07:00:00+00:00,103547.0,104000.0,103247.5,103422.5,4647.4033
2025-11-13 08:00:00+00:00,103422.5,103760.8,103222.0,103623.4,2200.6306
2025-11-13 09:00:00+00:00,103623.4,103696.0,102491.9,102788.8,4954.1518
2025-11-13 10:00:00+00:00,102788.8,103237.9,102734.8,102948.4,1836.1099
2025-11-13 11:00:00+00:00,102948.4,103104.2,102650.0,102892.5,1376.1938
2025-11-13 12:00:00+00:00,102892.5,103253.0,102674.5,103105.3,2323.899
2025-11-13 13:00:00+00:00,103105.2,103121.3,102100.0,102282.6,4787.8218
2025-11-13 14:00:00+00:00,102282.6,103465.1,101688.0,102808.8,11943.8703
2025-11-13 15:00:00+00:00,102808.9,102958.4,101120.9,101322.0,8098.1727
2025-11-13 16:00:00+00:00,101322.1,101484.5,100500.0,100589.9,7055.436000000001
2025-11-13 17:00:00+00:00,100589.9,100778.0,99561.5,99595.9,7092.1906
2025-11-13 18:00:00+00:00,99595.8,99881.7,98084.0,98540.0,13169.4452
2025-11-13 19:00:00+00:00,98540.1,99236.4,98257.8,98629.5,6255.8784
2025-11-13 20:00:00+00:00,98629.4,98950.0,97930.0,98119.9,6533.4574
2025-11-13 21:00:00+00:00,98119.9,98860.5,97938.3,98762.3,2680.0236
2025-11-13 22:00:00+00:00,98762.3,99880.5,98630.2,99803.5,3148.7318999999998
2025-11-13 23:00:00+00:00,99803.4,100450.0,99500.4,99639.2,3912.5984
2025-11-14 00:00:00+00:00,99639.2,99752.2,98688.0,98949.5,6260.6372
2025-11-14 01:00:00+00:00,98949.6,99518.5,98664.5,99215.0,3356.3303
2025-11-14 02:00:00+00:00,99214.9,99825.4,99206.2,99581.5,2356.5633
2025-11-14 03:00:00+00:00,99581.4,99617.1,98754.8,99112.1,2339.713
2025-11-14 04:00:00+00:00,99112.1,99148.2,96650.0,97770.0,15338.211
2025-11-14 05:00:00+00:00,97769.7,97986.0,96968.3,97477.1,5947.1278
2025-11-14 06:00:00+00:00,97477.2,97560.0,95859.1,97500.1,8657.6033
2025-11-14 07:00:00+00:00,97500.1,97699.1,96716.3,97086.4,6419.4466
2025-11-14 08:00:00+00:00,97086.3,97402.8,96723.0,97329.0,3003.5308
2025-11-14 09:00:00+00:00,97329.0,97500.0,96615.8,96805.8,2728.7145
2025-11-14 10:00:00+00:00,96805.7,97259.5,96629.1,96712.6,1957.5426
2025-11-14 11:00:00+00:00,96712.5,96910.4,95666.0,96142.1,6297.3597
2025-11-14 12:00:00+00:00,96142.0,96142.0,94500.1,95332.9,12023.925
2025-11-14 13:00:00+00:00,95332.9,95680.0,94538.0,95210.1,6654.8403
2025-11-14 14:00:00+00:00,95210.1,96766.8,94903.7,96478.7,10387.3059
2025-11-14 15:00:00+00:00,96478.7,97280.0,95800.0,96751.9,7195.7164
2025-11-14 16:00:00+00:00,96751.9,97368.0,96212.0,96967.0,5313.6944
2025-11-14 17:00:00+00:00,96966.9,97074.6,95555.0,95805.7,4800.5449
2025-11-14 18:00:00+00:00,95805.7,96301.2,94910.0,95037.4,5795.8369999999995
2025-11-14 19:00:00+00:00,95037.3,95886.4,94754.1,95739.0,3688.3832
2025-11-14 20:00:00+00:00,95739.0,95915.4,94145.6,94340.0,6486.0499
2025-11-14 21:00:00+00:00,94340.0,95100.0,94183.3,95017.6,3082.5279
2025-11-14 22:00:00+00:00,95017.5,95435.0,94638.4,95137.9,2863.3615
2025-11-14 23:00:00+00:00,95137.8,95137.8,93929.7,94533.0,5182.7548
2025-11-15 00:00:00+00:00,94533.0,95379.3,94507.5,95110.9,3118.6468
2025-11-15 01:00:00+00:00,95111.0,95762.3,94703.2,95615.0,2677.3735
2025-11-15 02:00:00+00:00,95615.1,96450.0,95366.0,96429.1,3253.9673000000003
2025-11-15 03:00:00+00:00,96429.2,96769.1,96088.0,96365.1,3325.3025000000002
2025-11-15 04:00:00+00:00,96365.0,96474.0,95846.9,96058.2,1999.4744
2025-11-15 05:00:00+00:00,96058.3,96377.7,95922.7,96298.4,1596.3583
2025-11-15 06:00:00+00:00,96298.4,96546.2,95912.4,96084.3,2097.7346
2025-11-15 07:00:00+00:00,96084.2,96333.3,95910.1,96291.0,2126.0385
2025-11-15 08:00:00+00:00,96290.9,96333.3,95597.6,95874.5,3375.4357999999997
2025-11-15 09:00:00+00:00,95873.7,96123.9,95625.5,95784.7,1391.1439
2025-11-15 10:00:00+00:00,95784.7,96025.2,95655.0,95913.9,1102.4923
2025-11-15 11:00:00+00:00,95913.9,95940.0,95585.0,95648.6,1272.4344
2025-11-15 12:00:00+00:00,95648.6,95837.5,95521.0,95765.1,1317.1381
2025-11-15 13:00:00+00:00,95765.1,96332.0,95680.1,96320.9,2177.8913000000002
2025-11-15 14:00:00+00:00,96320.8,96430.0,95936.5,96200.0,2229.4407
2025-11-15 15:00:00+00:00,96200.0,96384.2,96052.0,96212.4,1056.9679
2025-11-15 16:00:00+00:00,96212.5,96297.7,95678.0,96119.9,2617.9958
2025-11-15 17:00:00+00:00,96119.9,96363.6,95814.1,96188.7,1764.7552
2025-11-15 18:00:00+00:00,96188.7,96300.0,95922.7,96000.1,1063.9537
2025-11-15 19:00:00+00:00,96000.2,96107.5,95875.5,95961.5,515.3075
2025-11-15 20:00:00+00:00,95961.5,95979.8,95079.1,95242.6,2471.9734
2025-11-15 21:00:00+00:00,95242.6,95630.0,95065.6,95237.3,1795.0147
2025-11-15 22:00:00+00:00,95237.3,95611.3,95177.5,95569.8,935.9652
2025-11-15 23:00:00+00:00,95569.9,95645.1,95441.5,95557.1,744.766
2025-11-16 00:00:00+00:00,95557.1,95666.1,95144.7,95319.0,1312.848
2025-11-16 01:00:00+00:00,95319.0,95459.0,94803.2,95231.6,2799.3959
2025-11-16 02:00:00+00:00,95231.6,95922.5,95050.0,95918.0,2208.6409
2025-11-16 03:00:00+00:00,95917.9,95938.6,95562.0,95769.9,1112.1664
2025-11-16 04:00:00+00:00,95769.9,95885.4,95600.0,95774.1,1036.7403
2025-11-16 05:00:00+00:00,95774.0,96144.0,95759.1,95841.7,1454.1806
2025-11-16 06:00:00+00:00,95841.7,95995.1,95694.0,95746.9,872.7126000000001
2025-11-16 07:00:00+00:00,95747.0,96070.5,95671.1,96051.8,1321.4403
2025-11-16 08:00:00+00:00,96051.9,96192.3,96051.8,96074.9,148.82920000000001
